天象碼,天象,JD,年,月,日,時,分,秒,子輿日,日干支,日干支序
M_2, 望 ,1430544.968248566,-796,8,6,11,14,16.676094979047775,817274.4682485659,戊寅,15
M_3,下弦,1430552.5054973036,-796,8,14,0,7,54.967027455568314,817282.0054973036,丙戌,23
M_0, 朔 ,1430559.1399874417,-796,8,20,15,21,34.91496384143829,817288.6399874417,壬辰,29
M_1,上弦,1430566.5325448436,-796,8,28,0,46,51.87448874115944,817296.0325448436,庚子,37
M_2, 望 ,1430574.6080259143,-796,9,5,2,35,33.438994735479355,817304.1080259143,戊申,45
M_3,下弦,1430581.8099253925,-796,9,12,7,26,17.55391225218773,817311.3099253925,乙卯,52
M_0, 朔 ,1430588.6201324933,-796,9,19,2,52,59.44742292165756,817318.1201324933,壬戌,59
S_2,秋分,1430592.601292247,-796,9,23,2,25,51.65013670921326,817322.101292247,丙寅,3
M_1,上弦,1430596.3744422845,-796,9,26,20,59,11.813377439975739,817325.8744422845,己巳,6
M_2, 望 ,1430604.218350854,-796,10,4,17,14,25.513785928487778,817333.718350854,丁丑,14
M_3,下弦,1430611.111005399,-796,10,11,14,39,50.866465866565704,817340.6110053989,甲申,21
M_0, 朔 ,1430618.2242439336,-796,10,18,17,22,54.67586025595665,817347.7242439336,辛卯,28
M_1,上弦,1430626.2680098005,-796,10,26,18,25,56.04676008224487,817355.7680098005,己亥,36
M_2, 望 ,1430633.7770610955,-796,11,3,6,38,58.07864785194397,817363.2770610955,丁未,44
M_3,下弦,1430640.4582408995,-796,11,9,22,59,52.01371595263481,817369.9582408995,癸丑,50
M_0, 朔 ,1430647.9351056619,-796,11,17,10,26,33.12918484210968,817377.4351056619,辛酉,58
M_1,上弦,1430656.1326364102,-796,11,25,15,10,59.785839915275574,817385.6326364102,己巳,6
M_2, 望 ,1430663.2725459402,-796,12,2,18,32,27.969236969947815,817392.7725459402,丙子,13
M_3,下弦,1430669.8920754562,-796,12,9,9,24,35.31941682100296,817399.3920754562,癸未,20
M_0, 朔 ,1430677.7096394536,-796,12,17,5,1,52.848787754774094,817407.2096394536,辛卯,28
S_3,冬至,1430681.0616825053,-796,12,20,13,28,49.368457943201065,817410.5616825053,甲午,31
M_1,上弦,1430685.8864054058,-796,12,25,9,16,25.427062958478928,817415.3864054058,己亥,36
M_2, 望 ,1430692.7102479916,-795,1,1,5,2,45.426474809646606,817422.2102479916,丙午,43
M_3,下弦,1430699.4281752089,-795,1,7,22,16,34.33804526925087,817428.9281752089,壬子,49
M_0, 朔 ,1430707.493167372,-795,1,15,23,50,9.660936892032623,817436.993167372,庚申,57
M_1,上弦,1430715.4741313388,-795,1,23,23,22,44.947669208049774,817444.9741313388,戊辰,5
M_2, 望 ,1430722.109102782,-795,1,30,14,37,6.480372995138168,817451.6091027821,乙亥,12
M_3,下弦,1430729.0541761073,-795,2,6,13,18,0.8156691491603851,817458.5541761073,壬午,19
M_0, 朔 ,1430737.2307129183,-795,2,14,17,32,13.596143871545792,817466.7307129183,庚寅,27
M_1,上弦,1430744.8878295547,-795,2,22,9,18,28.473528921604156,817474.3878295547,戊戌,35
M_2, 望 ,1430751.4933550986,-795,2,28,23,50,25.880523025989532,817480.9933550986,甲辰,41
M_3,下弦,1430758.7418904242,-795,3,8,5,48,19.332647770643234,817488.2418904242,壬子,49
M_0, 朔 ,1430766.876371882,-795,3,16,9,1,58.530598282814026,817496.3763718819,庚申,57
S_0,春分,1430771.8306008014,-795,3,21,7,56,3.9092400670051575,817501.3306008014,乙丑,2
M_1,上弦,1430774.163007637,-795,3,23,15,54,43.85983854532242,817503.663007637,丁卯,4
M_2, 望 ,1430780.8868381807,-795,3,30,9,17,2.8188134729862213,817510.3868381807,甲戌,11
M_3,下弦,1430788.4615230665,-795,4,6,23,4,35.592946261167526,817517.9615230665,辛巳,18
M_0, 朔 ,1430796.4054364732,-795,4,14,21,43,49.71128448843956,817525.9054364732,己丑,26
M_1,上弦,1430803.3596882103,-795,4,21,20,37,57.06137001514435,817532.8596882103,丙申,33
M_2, 望 ,1430810.3121521384,-795,4,28,19,29,29.94476169347763,817539.8121521384,癸卯,40
M_3,下弦,1430818.185115024,-795,5,6,16,26,33.93807202577591,817547.685115024,辛亥,48
M_0, 朔 ,1430825.8232703274,-795,5,14,7,45,30.556288361549377,817555.3232703274,己未,56
M_1,上弦,1430832.5445862943,-795,5,21,1,4,12.25583016872406,817562.0445862943,丙寅,3
M_2, 望 ,1430839.792170241,-795,5,28,7,0,43.508823215961456,817569.292170241,癸酉,10
M_3,下弦,1430847.882795607,-795,6,5,9,11,13.540442436933517,817577.382795607,辛巳,18
M_0, 朔 ,1430855.1627538214,-795,6,12,15,54,21.930164694786072,817584.6627538214,戊子,25
M_1,上弦,1430861.7802456638,-795,6,19,6,43,33.22535499930382,817591.2802456638,乙未,32
S_1,夏至,1430866.0428356347,-795,6,23,13,1,40.998835265636444,817595.5428356347,己亥,36
M_2, 望 ,1430869.3482759092,-795,6,26,20,21,31.038554906845093,817598.8482759092,壬寅,39
M_3,下弦,1430877.5233456197,-795,7,5,0,33,37.061539739370346,817607.0233456197,辛亥,48
M_0, 朔 ,1430884.4721837365,-795,7,11,23,19,56.674834191799164,817613.9721837365,丁巳,54
M_1,上弦,1430891.1192990127,-795,7,18,14,51,47.434697449207306,817620.6192990127,甲子,1
M_2, 望 ,1430898.991181022,-795,7,26,11,47,18.04030269384384,817628.491181022,壬申,9
M_3,下弦,1430907.0831865964,-795,8,3,13,59,47.32192888855934,817636.5831865964,庚辰,17
M_0, 朔 ,1430913.8005816285,-795,8,10,7,12,50.25269865989685,817643.3005816285,丁亥,24
M_1,上弦,1430920.6009647967,-795,8,17,2,25,23.358437418937683,817650.1009647967,甲午,31
M_2, 望 ,1430928.7067823322,-795,8,25,4,57,45.993498265743256,817658.2067823322,壬寅,39
M_3,下弦,1430936.556334787,-795,9,2,1,21,7.325600981712341,817666.056334787,庚戌,47
M_0, 朔 ,1430943.1853261928,-795,9,8,16,26,52.18305453658104,817672.6853261928,丙辰,53
M_1,上弦,1430950.2464890867,-795,9,15,17,54,56.65708690881729,817679.7464890867,癸亥,60
S_2,秋分,1430957.8433032425,-795,9,23,8,14,21.400149017572403,817687.3433032425,辛未,8
M_2, 望 ,1430958.449606262,-795,9,23,22,47,25.98102942109108,817687.9496062619,辛未,8
M_3,下弦,1430965.9566970682,-795,10,1,10,57,38.62669050693512,817695.4566970682,己卯,16
M_0, 朔 ,1430972.645873129,-795,10,8,3,30,3.4383371472358704,817702.1458731289,丙戌,23
M_1,上弦,1430980.0491587631,-795,10,15,13,10,47.31713533401489,817709.5491587631,癸巳,30
M_2, 望 ,1430988.158616494,-795,10,23,15,48,24.465074837207794,817717.6586164939,辛丑,38
M_3,下弦,1430995.3124414824,-795,10,30,19,29,54.94408294558525,817724.8124414824,戊申,45
M_0, 朔 ,1431002.1867028193,-795,11,6,16,28,51.12358823418617,817731.6867028193,乙卯,52
M_1,上弦,1431009.9595933747,-795,11,14,11,1,48.8675782084465,817739.4595933747,癸亥,60
M_2, 望 ,1431017.7884333504,-795,11,22,6,55,20.641473680734634,817747.2884333504,辛未,8
M_3,下弦,1431024.6570456838,-795,11,29,3,46,8.747082352638245,817754.1570456838,戊寅,15
M_0, 朔 ,1431031.8054769721,-795,12,6,7,19,53.21039244532585,817761.3054769721,乙酉,22
M_1,上弦,1431039.8836803266,-795,12,14,9,12,29.980220943689346,817769.3836803266,癸巳,30
S_3,冬至,1431046.3067682534,-795,12,20,19,21,44.77709770202637,817775.8067682534,己亥,36
M_2, 望 ,1431047.3262886542,-795,12,21,19,49,51.339726001024246,817776.8262886542,庚子,37
M_3,下弦,1431054.0210211577,-795,12,28,12,30,16.228028386831284,817783.5210211577,丁未,44
M_0, 朔 ,1431061.493883891,-794,1,4,23,51,11.568185091018677,817790.993883891,甲寅,51
M_1,上弦,1431069.7148517391,-794,1,13,5,9,23.190259784460068,817799.2148517391,癸亥,60
M_2, 望 ,1431076.7827768545,-794,1,20,6,47,11.920225918293,817806.2827768545,庚午,7
M_3,下弦,1431083.4279790868,-794,1,26,22,16,17.393095940351486,817812.9279790868,丙子,13
M_0, 朔 ,1431091.2267441815,-794,2,3,17,26,30.697279572486877,817820.7267441815,甲申,21
M_1,上弦,1431099.3829518617,-794,2,11,21,11,27.04085201025009,817828.8829518617,壬辰,29
M_2, 望 ,1431106.1752224949,-794,2,18,16,12,19.223556965589523,817835.6752224949,己亥,36
M_3,下弦,1431112.895962284,-794,2,25,9,30,11.141332983970642,817842.395962284,丙午,43
M_0, 朔 ,1431120.9556549373,-794,3,5,10,56,8.586583435535431,817850.4556549373,甲寅,51
M_1,上弦,1431128.8743648105,-794,3,13,8,59,5.119629800319672,817858.3743648105,壬戌,59
M_2, 望 ,1431135.5218587636,-794,3,20,0,31,28.59717920422554,817865.0218587636,己巳,6
S_0,春分,1431137.0759268051,-794,3,21,13,49,20.075964778661728,817866.5759268051,庚午,7
M_3,下弦,1431142.4389082997,-794,3,26,22,32,1.677090972661972,817871.9389082997,乙亥,12
M_0, 朔 ,1431150.624862384,-794,4,4,2,59,48.10998201370239,817880.124862384,甲申,21
M_1,上弦,1431158.2171733107,-794,4,11,17,12,43.77404406666756,817887.7171733107,辛卯,28
M_2, 望 ,1431164.846669088,-794,4,18,8,19,12.209193259477615,817894.3466690879,戊戌,35
M_3,下弦,1431172.0624584872,-794,4,25,13,29,56.41329646110535,817901.5624584872,乙巳,42
M_0, 朔 ,1431180.1995418775,-794,5,3,16,47,20.418215095996857,817909.6995418775,癸丑,50
M_1,上弦,1431187.4588669508,-794,5,10,23,0,46.10455110669136,817916.9588669508,庚申,57
M_2, 望 ,1431194.184979007,-794,5,17,16,26,22.18621462583542,817923.6849790071,丁卯,4
M_3,下弦,1431201.7556592599,-794,5,25,6,8,8.960051536560059,817931.2556592599,乙亥,12
M_0, 朔 ,1431209.6801180097,-794,6,2,4,19,22.19603642821312,817939.1801180097,癸未,20
M_1,上弦,1431216.6532206251,-794,6,9,3,40,38.26201111078262,817946.1532206251,庚寅,27
M_2, 望 ,1431223.5820367525,-794,6,16,1,58,7.975414842367172,817953.0820367525,丁酉,34
S_1,夏至,1431231.2894495118,-794,6,23,18,56,48.43781903386116,817960.7894495118,甲辰,41
M_3,下弦,1431231.4876310742,-794,6,23,23,42,11.324806809425354,817960.9876310742,甲辰,41
M_0, 朔 ,1431239.0944729964,-794,7,1,14,16,2.46689110994339,817968.5944729964,壬子,49
M_1,上弦,1431245.8560988952,-794,7,8,8,32,46.94454476237297,817975.3560988952,己未,56
M_2, 望 ,1431253.0821062594,-794,7,15,13,58,13.980813771486282,817982.5821062594,丙寅,3
M_3,下弦,1431261.2163230001,-794,7,23,17,11,30.307212620973587,817990.7163230001,甲戌,11
M_0, 朔 ,1431268.4799853375,-794,7,30,23,31,10.73315754532814,817997.9799853375,辛巳,18
M_1,上弦,1431275.1246856106,-794,8,6,14,59,32.83675968647003,818004.6246856106,戊子,25
M_2, 望 ,1431282.7093019953,-794,8,14,5,1,23.69239792227745,818012.2093019953,丙申,33
M_3,下弦,1431290.90364732,-794,8,22,9,41,15.128457695245743,818020.4036473201,甲辰,41
M_0, 朔 ,1431297.8679909946,-794,8,29,8,49,54.421932846307755,818027.3679909946,辛亥,48
M_1,上弦,1431304.5144805112,-794,9,5,0,20,51.1161670088768,818034.0144805112,戊午,55
M_2, 望 ,1431312.4482354117,-794,9,12,22,45,27.53956764936447,818041.9482354117,乙丑,2
M_3,下弦,1431320.5237771196,-794,9,21,0,34,14.343131929636002,818050.0237771196,甲戌,11
S_2,秋分,1431323.0921102278,-794,9,23,14,12,38.323681354522705,818052.5921102278,丙子,13
M_0, 朔 ,1431327.277220033,-794,9,27,18,39,11.810860633850098,818056.7772200331,庚辰,17
M_1,上弦,1431334.068816152,-794,10,4,13,39,5.715527236461639,818063.5688161519,丁亥,24
M_2, 望 ,1431342.2423648708,-794,10,12,17,49,0.3248414397239685,818071.7423648708,乙未,32
M_3,下弦,1431350.0615086998,-794,10,20,13,28,34.35166150331497,818079.5615086998,癸卯,40
M_0, 朔 ,1431356.7177271831,-794,10,27,5,13,31.62862256169319,818086.2177271831,庚戌,47
M_1,上弦,1431363.7986286525,-794,11,3,7,10,1.515573263168335,818093.2986286525,丁巳,54
M_2, 望 ,1431372.019828129,-794,11,11,12,28,33.150353729724884,818101.5198281291,乙丑,2
M_3,下弦,1431379.5105563279,-794,11,19,0,15,12.066728621721268,818109.0105563279,癸酉,10
M_0, 朔 ,1431386.1998052436,-794,11,25,16,47,43.17305043339729,818115.6998052436,己卯,16
M_1,上弦,1431393.6621637912,-794,12,3,3,53,30.951563715934753,818123.1621637912,丁亥,24
M_2, 望 ,1431401.7256000862,-794,12,11,5,24,51.84744358062744,818131.2256000862,乙未,32
M_3,下弦,1431408.8783545608,-794,12,18,9,4,49.83405455946922,818138.3783545608,壬寅,39
S_3,冬至,1431411.5483752443,-794,12,21,1,9,39.621103405952454,818141.0483752443,乙巳,42
M_0, 朔 ,1431415.7367506411,-794,12,25,5,40,55.25539442896843,818145.2367506411,己酉,46
M_1,上弦,1431423.5699633677,-793,1,2,1,40,44.834965467453,818153.0699633677,丁巳,54
M_2, 望 ,1431431.331847143,-793,1,9,19,57,51.59314602613449,818160.8318471429,甲子,1
M_3,下弦,1431438.1912539355,-793,1,16,16,35,24.34002310037613,818167.6912539355,辛未,8
M_0, 朔 ,1431445.3354203524,-793,1,23,20,3,0.31844794750213623,818174.8354203524,戊寅,15
M_1,上弦,1431453.4243088586,-793,1,31,22,11,0.2853812277317047,818182.9243088586,丙戌,23
M_2, 望 ,1431460.830507718,-793,2,8,7,55,55.86683750152588,818190.330507718,甲午,31
M_3,下弦,1431467.4912948576,-793,2,14,23,47,27.875694930553436,818196.9912948576,庚子,37
M_0, 朔 ,1431474.9832582176,-793,2,22,11,35,53.5099983215332,818204.4832582176,戊申,45
M_1,上弦,1431483.1588105585,-793,3,2,15,48,41.232254058122635,818212.6588105585,丙辰,53
M_2, 望 ,1431490.227974501,-793,3,9,17,28,16.996884047985077,818219.727974501,癸亥,60
M_3,下弦,1431496.8256564634,-793,3,16,7,48,56.71843707561493,818226.3256564634,庚午,7
S_0,春分,1431502.3131363105,-793,3,21,19,30,54.97723147273064,818231.8131363105,乙亥,12
M_0, 朔 ,1431504.6484094625,-793,3,24,3,33,42.57756292819977,818234.1484094625,戊寅,15
M_1,上弦,1431512.7473172355,-793,4,1,5,56,8.209142982959747,818242.2473172355,丙戌,23
M_2, 望 ,1431519.5464736694,-793,4,8,1,6,55.32503217458725,818249.0464736694,癸巳,30
M_3,下弦,1431526.2351737123,-793,4,14,17,38,39.00873854756355,818255.7351737123,己亥,36
M_0, 朔 ,1431534.2959240456,-793,4,22,19,6,7.837540805339813,818263.7959240456,丁未,44
M_1,上弦,1431542.1929670945,-793,4,30,16,37,52.35696315765381,818271.6929670945,乙卯,52
M_2, 望 ,1431548.8245619328,-793,5,7,7,47,22.15099588036537,818278.3245619328,壬戌,59
M_3,下弦,1431555.7453415361,-793,5,14,5,53,17.50872105360031,818285.2453415361,己巳,6
M_0, 朔 ,1431563.9039840049,-793,5,22,9,41,44.21802029013634,818293.4039840049,丁丑,14
M_1,上弦,1431571.5181890635,-793,5,30,0,26,11.535088866949081,818301.0181890635,乙酉,22
M_2, 望 ,1431578.1124818018,-793,6,5,14,41,58.42767298221588,818307.6124818018,辛卯,28
M_3,下弦,1431585.3615276888,-793,6,12,20,40,35.99231243133545,818314.8615276888,戊戌,35
M_0, 朔 ,1431593.466935281,-793,6,20,23,12,23.208273500204086,818322.966935281,丙午,43
S_1,夏至,1431596.529744263,-793,6,24,0,42,49.904326647520065,818326.029744263,庚戌,47
M_1,上弦,1431600.7609159288,-793,6,28,6,15,43.136244267225266,818330.2609159288,甲寅,51
M_2, 望 ,1431607.4632844469,-793,7,4,23,7,7.776208519935608,818336.9632844469,庚申,57
M_3,下弦,1431615.0700671906,-793,7,12,13,40,53.805264830589294,818344.5700671906,戊辰,5
M_0, 朔 ,1431622.9882587139,-793,7,20,11,43,5.552877187728882,818352.4882587139,丙子,13
M_1,上弦,1431629.9728221544,-793,7,27,11,20,51.834140717983246,818359.4728221544,癸未,20
M_2, 望 ,1431636.9209723168,-793,8,3,10,6,12.008167952299118,818366.4209723168,庚寅,27
M_3,下弦,1431644.8430374814,-793,8,11,8,13,58.43839466571808,818374.3430374814,戊戌,35
M_0, 朔 ,1431652.4737010542,-793,8,18,23,22,7.771085500717163,818381.9737010542,乙巳,42
M_1,上弦,1431659.2153198046,-793,8,25,17,10,3.6311186850070953,818388.7153198046,壬子,49
M_2, 望 ,1431666.5075823993,-793,9,2,0,10,55.11929914355278,818396.0075823993,庚申,57
M_3,下弦,1431674.6405539033,-793,9,10,3,22,23.85724514722824,818404.1405539033,戊辰,5
M_0, 朔 ,1431681.9303733981,-793,9,17,10,19,44.26159769296646,818411.4303733981,乙亥,12
S_2,秋分,1431688.3366214556,-793,9,23,20,4,44.093765169382095,818417.8366214556,辛巳,18
M_1,上弦,1431688.5505292523,-793,9,24,1,12,45.72739630937576,818418.0505292523,壬午,19
M_2, 望 ,1431696.2147304616,-793,10,1,17,9,12.711881697177887,818425.7147304616,己丑,26
M_3,下弦,1431704.4098893134,-793,10,9,21,50,14.436677098274231,818433.9098893134,丁酉,34
M_0, 朔 ,1431711.3696306807,-793,10,16,20,52,16.090808361768723,818440.8696306807,甲辰,41
M_1,上弦,1431718.0255691851,-793,10,23,12,36,49.1775968670845,818447.5255691851,辛亥,48
M_2, 望 ,1431726.0050735872,-793,10,31,12,7,18.3579321205616,818455.5050735872,己未,56
M_3,下弦,1431734.0918915947,-793,11,8,14,12,19.433781802654266,818463.5918915947,丁卯,4
M_0, 朔 ,1431740.807475588,-793,11,15,7,22,45.890807658433914,818470.307475588,甲戌,11
M_1,上弦,1431747.6540219842,-793,11,22,3,41,47.49943479895592,818477.1540219842,辛巳,18
M_2, 望 ,1431755.821181947,-793,11,30,7,42,30.120212137699127,818485.3211819469,己丑,26
M_3,下弦,1431763.642136278,-793,12,8,3,24,40.57442754507065,818493.1421362781,丁酉,34
M_0, 朔 ,1431770.2600279409,-793,12,14,18,14,26.414089500904083,818499.7600279409,癸卯,40
S_3,冬至,1431776.789517307,-793,12,21,6,56,54.295320957899094,818506.289517307,庚戌,47
M_1,上弦,1431777.4078974598,-793,12,21,21,47,22.34052747488022,818506.9078974598,庚戌,47
M_2, 望 ,1431785.5964318812,-793,12,30,2,18,51.714534759521484,818515.0964318812,己未,56
M_3,下弦,1431793.0527580976,-792,1,6,13,15,58.29963684082031,818522.5527580976,丙寅,3
M_0, 朔 ,1431799.7377379516,-792,1,13,5,42,20.559015423059464,818529.2377379516,癸酉,10
M_1,上弦,1431807.2301602042,-792,1,20,17,31,25.841645300388336,818536.7301602042,庚辰,17
M_2, 望 ,1431815.2706813149,-792,1,28,18,29,46.86560466885567,818544.7706813149,戊子,25
M_3,下弦,1431822.3545677522,-792,2,4,20,30,34.65379178524017,818551.8545677522,乙未,32
M_0, 朔 ,1431829.2436035997,-792,2,11,17,50,47.351016104221344,818558.7436035997,壬寅,39
M_1,上弦,1431837.0566238335,-792,2,19,13,21,32.299213260412216,818566.5566238335,庚戌,47
M_2, 望 ,1431844.810721867,-792,2,27,7,27,26.369310468435287,818574.310721867,戊午,55
M_3,下弦,1431851.600858388,-792,3,5,2,25,14.164723455905914,818581.100858388,乙丑,2
M_0, 朔 ,1431858.7772831693,-792,3,12,6,39,17.265830039978027,818588.2772831693,壬申,9
M_1,上弦,1431866.8296794188,-792,3,20,7,54,44.30178612470627,818596.3296794188,庚辰,17
S_0,春分,1431867.5548656592,-792,3,21,1,19,0.3929561376571655,818597.0548656592,辛巳,18
M_2, 望 ,1431874.2214982908,-792,3,27,17,18,57.452322989702225,818603.7214982908,丁亥,24
M_3,下弦,1431880.8487717463,-792,4,3,8,22,13.878877758979797,818610.3487717463,甲午,31
M_0, 朔 ,1431888.340545602,-792,4,10,20,10,23.14000502228737,818617.8405456019,辛丑,38
M_1,上弦,1431896.504529075,-792,4,19,0,6,31.3120798766613,818626.004529075,庚戌,47
M_2, 望 ,1431903.5392062035,-792,4,26,0,56,27.415985763072968,818633.0392062035,丁巳,54
M_3,下弦,1431910.1479825187,-792,5,2,15,33,5.689611732959747,818639.6479825187,癸亥,60
M_0, 朔 ,1431917.9368117433,-792,5,10,10,29,0.5346214771270752,818647.4368117433,辛未,8
M_1,上弦,1431926.056210528,-792,5,18,13,20,56.5896101295948,818655.5562105279,己卯,16
M_2, 望 ,1431932.814872095,-792,5,25,7,33,24.948998987674713,818662.3148720949,丙戌,23
M_3,下弦,1431939.5372560997,-792,6,1,0,53,38.92701834440231,818669.0372560997,癸巳,30
M_0, 朔 ,1431947.5634637447,-792,6,9,1,31,23.267542719841003,818677.0634637447,辛丑,38
M_1,上弦,1431955.4857056707,-792,6,16,23,39,24.969945698976517,818684.9857056707,戊申,45
S_1,夏至,1431961.7738947796,-792,6,23,6,34,24.508958905935287,818691.2738947796,乙卯,52
M_2, 望 ,1431962.0998802658,-792,6,23,14,23,49.654962569475174,818691.5998802658,乙卯,52
M_3,下弦,1431969.0450716973,-792,6,30,13,4,54.194649159908295,818698.5450716973,壬戌,59
M_0, 朔 ,1431977.2040546397,-792,7,8,16,53,50.32086789608002,818706.7040546397,庚午,7
M_1,上弦,1431984.8189246405,-792,7,16,7,39,15.088942497968674,818714.3189246405,戊寅,15
M_2, 望 ,1431991.4373701941,-792,7,22,22,29,48.78477215766907,818720.9373701941,甲申,21
M_3,下弦,1431998.6883516912,-792,7,30,4,31,13.586122691631317,818728.1883516912,壬辰,29
M_0, 朔 ,1432006.8301555195,-792,8,7,7,55,25.43688789010048,818736.3301555195,庚子,37
M_1,上弦,1432014.0989978455,-792,8,14,14,22,33.41385528445244,818743.5989978455,丁未,44
M_2, 望 ,1432020.8591708138,-792,8,21,8,37,12.358313351869583,818750.3591708138,甲寅,51
M_3,下弦,1432028.463504314,-792,8,28,23,7,26.772725880146027,818757.963504314,辛酉,58
M_0, 朔 ,1432036.41543678,-792,9,5,21,58,13.737798929214478,818765.9154367801,己巳,6
M_1,上弦,1432043.3764399725,-792,9,12,21,2,4.413628131151199,818772.8764399725,丙子,13
M_2, 望 ,1432050.386680615,-792,9,19,21,16,49.205127507448196,818779.8866806149,癸未,20
S_2,秋分,1432053.5815595381,-792,9,23,1,57,26.744095534086227,818783.0815595381,丁亥,24
